record_id,query_id,scenario,actual_label,predicted_label,actual_severity,predicted_severity,error_type,priority_score,baseline_execution_time,current_execution_time,execution_time_change_percent,plan_changed,index_changed,statistics_status,workload_level,release_id,detected_before_user_impact,lead_time_seconds,evidence_strength
412,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,16.4,34.2,108.54,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
413,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,79.0,16.4,52.21,218.35,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
414,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,16.4,38.03,131.89,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
415,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,70.25,16.4,32.33,97.13,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
416,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,16.4,36.18,120.61,False,False,CURRENT,LOW,v1.4.0,True,960.0,Strong evidence
417,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,79.0,16.4,51.62,214.76,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
418,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,16.4,47.04,186.83,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
419,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,79.0,16.4,49.7,203.05,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
420,SYNTH-Q-006,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,16.4,40.02,144.02,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
421,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,87.81,15.1,28.25,87.09,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
422,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,15.1,38.53,155.17,False,False,CURRENT,HIGH,v1.4.0,True,600.0,Strong evidence
423,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,15.1,42.56,181.85,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
424,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,87.81,15.1,28.26,87.15,False,False,CURRENT,LOW,v1.4.0,True,600.0,Strong evidence
425,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,15.1,35.35,134.11,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
426,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,98.75,15.1,48.09,218.48,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
427,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,15.1,35.51,135.17,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
428,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,15.1,30.23,100.2,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
429,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,87.81,15.1,28.0,85.43,False,False,CURRENT,LOW,v1.4.0,True,600.0,Strong evidence
430,SYNTH-Q-007,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,15.1,40.0,164.9,False,False,CURRENT,HIGH,v1.4.0,True,600.0,Strong evidence
431,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,42.77,135.0,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
432,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,53.86,195.93,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
433,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,53.55,194.23,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
434,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,47.63,161.7,False,False,CURRENT,LOW,v1.4.0,True,600.0,Strong evidence
435,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,44.85,146.43,False,False,CURRENT,LOW,v1.4.0,True,600.0,Strong evidence
436,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,87.81,18.2,34.07,87.2,False,False,CURRENT,NORMAL,v1.4.0,True,600.0,Strong evidence
437,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,53.7,195.05,False,False,CURRENT,HIGH,v1.4.0,True,600.0,Strong evidence
438,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,87.81,18.2,33.24,82.64,False,False,CURRENT,LOW,v1.4.0,True,600.0,Strong evidence
439,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,37.96,108.57,False,False,CURRENT,HIGH,v1.4.0,True,600.0,Strong evidence
440,SYNTH-Q-008,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,94.38,18.2,54.38,198.79,False,False,CURRENT,HIGH,v1.4.0,True,600.0,Strong evidence
441,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,73.16,109.03,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
442,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,81.46,132.74,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
443,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,80.36,129.6,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
444,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,86.72,147.77,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
445,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,79.0,35.0,109.13,211.8,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
446,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,73.16,109.03,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
447,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,90.46,158.46,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
448,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,70.25,35.0,68.97,97.06,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
449,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,79.91,128.31,False,False,CURRENT,HIGH,v1.4.0,True,960.0,Strong evidence
450,SYNTH-Q-009,table_growth,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,75.5,35.0,77.09,120.26,False,False,CURRENT,NORMAL,v1.4.0,True,960.0,Strong evidence
451,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,14.5,14.41,-0.62,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
452,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,14.5,15.82,9.1,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
453,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,14.5,14.04,-3.17,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
454,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,14.5,13.9,-4.14,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
455,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,14.5,14.35,-1.03,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
456,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,14.5,15.54,7.17,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
457,SYNTH-Q-001,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,WARNING,FP,46.25,14.5,16.15,11.38,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
458,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.94,14.5,16.08,10.9,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
459,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,14.5,14.27,-1.59,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
460,SYNTH-Q-001,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,14.5,15.37,6.0,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
461,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.73,4.73,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
462,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.44,2.14,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
463,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.4,1.79,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
464,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,57.81,11.2,12.47,11.34,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
465,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.21,0.09,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
466,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.18,-0.18,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
467,SYNTH-Q-002,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,11.2,12.26,9.46,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
468,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,12.18,8.75,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
469,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,11.51,2.77,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
470,SYNTH-Q-002,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,11.2,12.04,7.5,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
471,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,89.06,22.0,42.67,93.95,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
472,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,95.62,22.0,45.87,108.5,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
473,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,82.5,22.0,36.57,66.23,False,False,CURRENT,HIGH,v1.5.0,True,600.0,Strong evidence
474,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,95.62,22.0,48.08,118.55,False,False,CURRENT,LOW,v1.5.0,True,600.0,Strong evidence
475,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,WARNING,CRITICAL,TP,71.56,22.0,30.92,40.55,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
476,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,95.62,22.0,44.07,100.32,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
477,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,89.06,22.0,43.52,97.82,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
478,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,82.5,22.0,37.13,68.77,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
479,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,WARNING,CRITICAL,TP,71.56,22.0,32.88,49.45,False,False,CURRENT,LOW,v1.5.0,True,600.0,Strong evidence
480,SYNTH-Q-003,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,CRITICAL,TP,89.06,22.0,42.87,94.86,False,False,CURRENT,NORMAL,v1.5.0,True,600.0,Strong evidence
481,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.39,-2.97,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
482,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.63,-1.23,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
483,SYNTH-Q-004,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,13.8,14.18,2.75,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
484,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.76,6.96,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
485,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,13.69,-0.8,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
486,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.16,2.61,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
487,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,57.81,13.8,15.26,10.58,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
488,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.39,4.28,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
489,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.37,4.13,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
490,SYNTH-Q-004,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,13.8,14.33,3.84,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
491,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,29.9,4.91,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
492,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,28.5,27.34,-4.07,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
493,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,28.5,29.81,4.6,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
494,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,28.5,30.98,8.7,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
495,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,28.31,-0.67,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
496,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.43,-3.75,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
497,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.38,-3.93,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
498,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.23,-4.46,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
499,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,28.5,27.73,-2.7,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
500,SYNTH-Q-005,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.94,28.5,31.89,11.89,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
501,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,72.5,16.4,34.99,113.35,False,False,CURRENT,HIGH,v1.5.0,True,960.0,Strong evidence
502,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,67.25,16.4,31.92,94.63,False,False,CURRENT,HIGH,v1.5.0,True,960.0,Strong evidence
503,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,72.5,16.4,34.25,108.84,False,False,CURRENT,NORMAL,v1.5.0,True,960.0,Strong evidence
504,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,67.25,16.4,28.12,71.46,False,False,CURRENT,NORMAL,v1.5.0,True,960.0,Strong evidence
505,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,WARNING,HIGH,TP,53.25,16.4,23.01,40.3,False,False,CURRENT,NORMAL,v1.5.0,True,960.0,Strong evidence
506,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,67.25,16.4,31.8,93.9,False,False,CURRENT,NORMAL,v1.5.0,True,960.0,Strong evidence
507,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,67.25,16.4,27.94,70.37,False,False,CURRENT,HIGH,v1.5.0,True,960.0,Strong evidence
508,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,62.0,16.4,27.5,67.68,False,False,CURRENT,NORMAL,v1.5.0,True,960.0,Strong evidence
509,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,72.5,16.4,33.0,101.22,False,False,CURRENT,NORMAL,v1.5.0,True,960.0,Strong evidence
510,SYNTH-Q-006,schema_change,TRUE_REGRESSION,TRUE_REGRESSION,HIGH,HIGH,TP,72.5,16.4,33.01,101.28,False,False,CURRENT,HIGH,v1.5.0,True,960.0,Strong evidence
511,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,14.52,-3.84,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
512,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.88,5.17,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
513,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,16.25,7.62,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
514,SYNTH-Q-007,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,15.1,15.73,4.17,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
515,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.64,3.58,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
516,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,57.81,15.1,16.7,10.6,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
517,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.88,5.17,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
518,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.12,0.13,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
519,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,15.12,0.13,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
520,SYNTH-Q-007,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,15.1,16.09,6.56,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
521,SYNTH-Q-008,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.94,18.2,20.3,11.54,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
522,SYNTH-Q-008,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,18.2,18.91,3.9,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
523,SYNTH-Q-008,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,18.2,17.75,-2.47,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
524,SYNTH-Q-008,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.95,4.12,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
525,SYNTH-Q-008,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,19.94,9.56,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
526,SYNTH-Q-008,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,18.2,19.03,4.56,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
527,SYNTH-Q-008,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.04,-0.88,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
528,SYNTH-Q-008,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,17.53,-3.68,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
529,SYNTH-Q-008,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.95,4.12,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
530,SYNTH-Q-008,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,51.25,18.2,18.46,1.43,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
531,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,35.0,33.68,-3.77,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
532,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,35.0,34.49,-1.46,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
533,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,35.0,34.51,-1.4,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
534,SYNTH-Q-009,schema_change,NORMAL,TRUE_REGRESSION,NORMAL,WARNING,FP,46.25,35.0,39.2,12.0,False,False,CURRENT,LOW,v1.5.0,False,,Insufficient evidence
535,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,35.0,36.85,5.29,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
536,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,35.0,36.53,4.37,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
537,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,35.0,36.02,2.91,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
538,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,41.0,35.0,34.81,-0.54,False,False,CURRENT,NORMAL,v1.5.0,False,,Insufficient evidence
539,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,35.0,33.84,-3.31,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
540,SYNTH-Q-009,schema_change,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.15,35.0,38.25,9.29,False,False,CURRENT,HIGH,v1.5.0,False,,Insufficient evidence
541,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,18.77,29.45,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
542,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,19.13,31.93,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
543,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,18.55,27.93,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
544,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,19.68,35.72,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
545,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,18.13,25.03,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
546,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,20.08,38.48,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
